entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
205,SK1523,London LHR,LHR,Europe,GB,2018-04-22T14:15:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
206,D86451,Tenerife,TFS,other,ES,2018-04-22T14:30:00Z,Departed,{'success': True, 'data': []},4310.0,762.87,2213.6852678571427
207,SK499,Oslo,OSL,Europe,NO,2018-04-22T14:45:00Z,Departed,910.35,417.0,107.169,310.98147321428564
208,SK096,Ornskoldsvik,OER,Europe,SE,2018-04-22T15:00:00Z,Departed,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714
209,SK2591,Brussels,BRU,Europe,BE,2018-04-22T14:55:00Z,Departed,1385.43,1282.0,226.914,658.4558035714284
210,SK673,Frankfurt,FRA,Europe,DE,2018-04-22T15:00:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
211,DY4043,Lulea,LLA,Europe,SE,2018-04-22T15:05:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
212,SK012,Lulea,LLA,Europe,SE,2018-04-22T13:00:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
213,EW9213,Dusseldorf,DUS,Europe,DE,2018-04-22T14:30:00Z,Departed,{'success': True, 'data': []},1149.0,203.373,590.1448660714285
214,SK1809,Palma,PMI,Europe,ES,2018-04-22T15:05:00Z,Departed,1761.24,2453.0,434.181,1259.9002232142855
215,SK2647,Hamburg,HAM,Europe,DE,2018-04-22T14:45:00Z,Departed,{'success': True, 'data': []},812.0,143.724,417.05625
216,SK1764,Riga,RIX,Europe,LV,2018-04-22T14:45:00Z,Departed,727.32,443.0,113.851,330.37120535714286
217,SK083,Visby,VBY,Europe,SE,2018-04-22T15:10:00Z,Departed,2034.49,189.0,48.573,140.94843749999998
218,SK1020,Skelleftea,SFT,Europe,SE,2018-04-22T13:55:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
219,SK407,Copenhagen,CPH,Europe,DK,2018-04-22T14:20:00Z,Departed,952.91,523.0,92.571,268.62120535714286
220,DY4119,Oslo,OSL,Europe,NO,2018-04-22T15:30:00Z,Departed,910.35,417.0,107.169,310.98147321428564
221,DY7205,Bangkok,BKK,Asia,TH,2018-04-22T12:55:00Z,Departed,5025.18,8280.0,1465.56,4252.741071428572
222,D83213,Copenhagen,CPH,Europe,DK,2018-04-22T15:30:00Z,Departed,952.91,523.0,92.571,268.62120535714286
223,QR168,Doha,DOH,Asia,QA,2018-04-22T15:40:00Z,Departed,{'success': True, 'data': []},4590.0,812.43,2357.497767857142
224,SK179,Angelholm,AGH,Europe,SE,2018-04-22T17:15:00Z,Departed,{'success': True, 'data': []},461.0,118.477,343.79486607142854
225,D8222,Amsterdam,AMS,Europe,NL,2018-04-22T14:35:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
226,SK1519,London LHR,LHR,Europe,GB,2018-04-22T07:10:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
227,DY7005,New York JFK,JFK,other,GB,2018-04-22T15:45:00Z,Departed,3254.6,0.0,0.0,0.0
228,2N493,Kokkola/Jakobst,KOK,Europe,FI,2018-04-22T15:50:00Z,Departed,{'success': True, 'data': []},558.0,98.76599999999999,286.5977678571428
229,SK121,Malmo,MMX,Europe,SE,2018-04-22T16:05:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
230,DY4097,Skelleftea,SFT,Europe,SE,2018-04-22T16:00:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
231,SK016,Lulea,LLA,Europe,SE,2018-04-22T16:10:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
232,DY4601,Dubai,DXB,Asia,AE,2018-04-22T16:00:00Z,Departed,{'success': True, 'data': []},4760.0,842.52,2444.8124999999995
233,DY4085,Goteborg,GOT,Europe,SE,2018-04-22T16:15:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
234,KL1116,Amsterdam,AMS,Europe,NL,2018-04-22T15:30:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
235,2N260,Karlstad,KSD,Europe,SE,2018-04-22T16:20:00Z,Departed,{'success': True, 'data': []},259.0,66.563,193.15156249999998
236,AY816,Helsinki,HEL,Europe,FI,2018-04-22T16:05:00Z,Departed,834.01,397.0,102.029,296.0662946428571
237,2N1008,Jonkoping,JKG,Europe,SE,2018-04-22T16:10:00Z,Departed,{'success': True, 'data': []},285.0,73.245,212.54129464285714
238,SK165,Goteborg,GOT,Europe,SE,2018-04-22T16:15:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
239,SK1429,Copenhagen,CPH,Europe,DK,2018-04-22T15:15:00Z,Departed,952.91,523.0,92.571,268.62120535714286
240,SK2473,Trondheim,TRD,Europe,NO,2018-04-22T15:00:00Z,Departed,{'success': True, 'data': []},612.0,108.324,314.33303571428564
241,SK2002,Lulea,LLA,Europe,SE,2018-04-22T14:35:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
242,SK533,London LHR,LHR,Europe,GB,2018-04-22T16:20:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
243,2N668,Hemavan Tarnaby,HMV,Europe,SE,2018-04-22T15:00:00Z,Departed,{'success': True, 'data': []},725.0,128.325,372.3716517857142
244,D83215,Copenhagen,CPH,Europe,DK,2018-04-22T16:30:00Z,Departed,952.91,523.0,92.571,268.62120535714286
245,HP368,Kristianstad,KID,Europe,SE,2018-04-22T16:40:00Z,Departed,{'success': True, 'data': []},435.0,111.795,324.4051339285714
246,BA781,London LHR,LHR,Europe,GB,2018-04-22T16:05:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
247,OS316,Vienna,VIE,Europe,AT,2018-04-22T16:25:00Z,Departed,1549.24,1243.0,220.011,638.4247767857142
248,SK579,Paris CDG,CDG,Europe,FR,2018-04-22T15:40:00Z,Departed,1015.11,1523.0,269.57099999999997,782.2372767857141
249,D82857,London LGW,LGW,Europe,GB,2018-04-22T16:25:00Z,Departed,825.49,1465.0,259.305,752.4475446428571
250,LH2419,Munich,MUC,Europe,DE,2018-04-22T16:40:00Z,Departed,1542.79,1316.0,232.932,675.9187499999999
251,SK1127,Ronneby,RNB,Europe,SE,2018-04-22T16:40:00Z,Departed,{'success': True, 'data': []},385.0,98.94500000000001,287.1171875
252,2N3106,Gallivare,GEV,Europe,SE,2018-04-22T16:30:00Z,Departed,{'success': True, 'data': []},878.0,155.406,450.95491071428563
253,2N438,Pori,POR,Europe,FI,2018-04-22T16:45:00Z,Departed,{'success': True, 'data': []},316.0,81.212,235.65982142857143
254,DY4501,Munich,MUC,Europe,DE,2018-04-22T16:30:00Z,Departed,1542.79,1316.0,232.932,675.9187499999999
255,DY821,Oslo,OSL,Europe,NO,2018-04-22T16:30:00Z,Departed,910.35,417.0,107.169,310.98147321428564
256,DY4015,Umea,UME,Europe,SE,2018-04-22T16:50:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
257,DY4313,Paris ORY,ORY,Europe,FR,2018-04-22T16:05:00Z,Departed,1965.28,1557.0,275.589,799.7002232142856
258,SK2565,Dublin,DUB,Europe,IE,2018-04-22T16:10:00Z,Departed,1962.54,1630.0,288.51,837.1941964285714
259,SK1044,Kiruna,KRN,Europe,SE,2018-04-22T15:15:00Z,Departed,1270.78,955.0,169.035,490.5033482142857
260,SK2030,Umea,UME,Europe,SE,2018-04-22T15:45:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
261,SK1605,Zurich,ZRH,Europe,CH,2018-04-22T15:35:00Z,Departed,1411.38,1471.0,260.36699999999996,755.5292410714284
262,DY4045,Lulea,LLA,Europe,SE,2018-04-22T16:20:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
263,LO8126,Tallinn,TLL,Europe,EE,2018-04-22T16:45:00Z,Departed,990.67,379.0,97.403,282.6426339285714
264,2N594,Arvidsjaur,AJR,Europe,SE,2018-04-22T17:15:00Z,Departed,{'success': True, 'data': []},700.0,123.89999999999999,359.53124999999994
265,SK493,Oslo,OSL,Europe,NO,2018-04-22T16:50:00Z,Departed,910.35,417.0,107.169,310.98147321428564
266,LH805,Frankfurt,FRA,Europe,DE,2018-04-22T16:50:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
267,SK2541,Edinburgh,EDI,Europe,GB,2018-04-22T17:00:00Z,Departed,{'success': True, 'data': []},1315.0,232.755,675.4051339285713
268,CA912,Beijing,PEK,Asia,CN,2018-04-22T17:10:00Z,Departed,{'success': True, 'data': []},6718.0,1189.086,3450.472767857142
269,2N666,Hemavan Tarnaby,HMV,Europe,SE,2018-04-22T17:20:00Z,Departed,{'success': True, 'data': []},725.0,128.325,372.3716517857142
270,SK189,Angelholm,AGH,Europe,SE,2018-04-22T16:05:00Z,Departed,{'success': True, 'data': []},461.0,118.477,343.79486607142854
271,SK070,Are Ostersund,OSD,other,SE,2018-04-22T16:25:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
272,LX1255,Zurich,ZRH,Europe,CH,2018-04-22T17:35:00Z,Departed,1411.38,1471.0,260.36699999999996,755.5292410714284
273,DY4507,Berlin SXF,SXF,Europe,DE,2018-04-22T17:30:00Z,Departed,1081.98,823.0,145.671,422.70602678571424
274,BT110,Riga,RIX,Europe,LV,2018-04-22T17:40:00Z,Departed,727.32,443.0,113.851,330.37120535714286
275,AF1063,Paris CDG,CDG,Europe,FR,2018-04-22T17:40:00Z,Departed,1015.11,1523.0,269.57099999999997,782.2372767857141
276,SK054,Sundsvall,SDL,Europe,SE,2018-04-22T17:35:00Z,Departed,{'success': True, 'data': []},343.0,88.151,255.79531249999994
277,SK087,Visby,VBY,Europe,SE,2018-04-22T17:40:00Z,Departed,2034.49,189.0,48.573,140.94843749999998
278,SK1767,Prague,PRG,Europe,CZ,2018-04-22T17:05:00Z,Departed,1172.88,1056.0,186.91199999999998,542.3785714285713
279,LO458,Warsaw,WAW,Europe,PL,2018-04-22T17:35:00Z,Departed,1383.37,812.0,143.724,417.05625
280,D86653,Palma,PMI,Europe,ES,2018-04-22T17:50:00Z,Departed,1761.24,2453.0,434.181,1259.9002232142855
281,EW7219,Hamburg,HAM,Europe,DE,2018-04-22T18:05:00Z,Departed,{'success': True, 'data': []},812.0,143.724,417.05625
282,SK1409,Copenhagen,CPH,Europe,DK,2018-04-22T17:00:00Z,Departed,952.91,523.0,92.571,268.62120535714286
283,SU2387,Moscow,SVO,Europe,RU,2018-04-22T18:20:00Z,Departed,1618.31,1229.0,217.533,631.2341517857142
284,SK002,Lulea,LLA,Europe,SE,2018-04-22T17:25:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
285,SK018,Lulea,LLA,Europe,SE,2018-04-22T18:15:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
286,D85353,Alicante,ALC,Europe,ES,2018-04-22T18:20:00Z,Departed,1969.54,2682.0,474.714,1377.5183035714283
287,TOM3753,Goteborg,GOT,Europe,SE,2018-04-22T18:15:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
288,DY4053,Malmo,MMX,Europe,SE,2018-04-22T18:25:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
289,JU415,Belgrade,BEG,Europe,RS,2018-04-22T18:25:00Z,Departed,{'success': True, 'data': []},1624.0,287.448,834.1125
290,D8213,Helsinki,HEL,Europe,FI,2018-04-22T18:30:00Z,Departed,834.01,397.0,102.029,296.0662946428571
291,DY4125,Oslo,OSL,Europe,NO,2018-04-22T18:30:00Z,Departed,910.35,417.0,107.169,310.98147321428564
292,DY4047,Lulea,LLA,Europe,SE,2018-04-22T18:35:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
293,LG5786,Luxembourg,LUX,Europe,LU,2018-04-22T17:55:00Z,Departed,{'success': True, 'data': []},1306.0,231.16199999999998,670.7825892857142
294,SK1527,London LHR,LHR,Europe,GB,2018-04-22T17:40:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
295,SK1483,Oslo,OSL,Europe,NO,2018-04-22T17:50:00Z,Departed,910.35,417.0,107.169,310.98147321428564
296,SK171,Goteborg,GOT,Europe,SE,2018-04-22T18:30:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
297,SK411,Copenhagen,CPH,Europe,DK,2018-04-22T17:55:00Z,Departed,952.91,523.0,92.571,268.62120535714286
298,SK2062,Are Ostersund,OSD,other,DK,2018-04-22T19:00:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
299,TK1796,Istanbul IST,IST,Europe,TR,2018-04-22T16:15:00Z,Departed,1587.14,2177.0,385.329,1118.1421874999999
300,SK867,Oslo,OSL,Europe,NO,2018-04-22T15:10:00Z,Departed,910.35,417.0,107.169,310.98147321428564
301,SK1497,Billund,BLL,Europe,DK,2018-04-22T15:15:00Z,Departed,2049.18,668.0,118.23599999999999,343.09553571428563
302,AY820,Helsinki,HEL,Europe,FI,2018-04-22T19:00:00Z,Departed,834.01,397.0,102.029,296.0662946428571
303,SK113,Malmo,MMX,Europe,SE,2018-04-22T19:20:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
304,SK849,Oslo,OSL,Europe,NO,2018-04-22T08:50:00Z,Departed,910.35,417.0,107.169,310.98147321428564
305,KL1118,Amsterdam,AMS,Europe,NL,2018-04-22T18:20:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
306,SK197,Kalmar,KLR,Europe,SE,2018-04-22T15:05:00Z,Departed,931.22,313.0,80.441,233.42254464285713
307,SK1018,Skelleftea,SFT,Europe,SE,2018-04-22T19:20:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
308,BA783,London LHR,LHR,Europe,GB,2018-04-22T19:20:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
309,SK1048,Kiruna,KRN,Europe,SE,2018-04-22T18:50:00Z,Departed,1270.78,955.0,169.035,490.5033482142857
310,SK1748,Tallinn,TLL,Europe,EE,2018-04-22T15:45:00Z,Departed,990.67,379.0,97.403,282.6426339285714
311,HV6524,Eindhoven,EIN,Europe,NL,2018-04-22T19:10:00Z,Departed,{'success': True, 'data': []},1182.0,209.214,607.0941964285714
312,DY827,Oslo,OSL,Europe,NO,2018-04-22T19:30:00Z,Departed,910.35,417.0,107.169,310.98147321428564
313,SK020,Lulea,LLA,Europe,SE,2018-04-22T19:15:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
314,DY4099,Skelleftea,SFT,Europe,SE,2018-04-22T19:20:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
315,2N497,Kokkola/Jakobst,KOK,Europe,FI,2018-04-22T19:30:00Z,Departed,{'success': True, 'data': []},558.0,98.76599999999999,286.5977678571428
316,EZY5888,Berlin TXL,TXL,Europe,DE,2018-04-22T19:10:00Z,Departed,1064.41,810.0,143.37,416.0290178571428
317,SK074,Are Ostersund,OSD,other,DE,2018-04-22T19:40:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
318,SK060,Sundsvall,SDL,Europe,SE,2018-04-22T20:25:00Z,Departed,{'success': True, 'data': []},343.0,88.151,255.79531249999994
319,EZY6034,Bristol,BRS,Europe,GB,2018-04-22T19:40:00Z,Departed,{'success': True, 'data': []},1563.0,276.651,802.7819196428571
320,DY4049,Lulea,LLA,Europe,SE,2018-04-22T19:50:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
321,DY4019,Umea,UME,Europe,SE,2018-04-22T19:50:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
322,SK098,Ornskoldsvik,OER,Europe,SE,2018-04-22T19:30:00Z,Departed,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714
323,D83217,Copenhagen,CPH,Europe,DK,2018-04-22T19:50:00Z,Departed,952.91,523.0,92.571,268.62120535714286
324,AI168,New Delhi,DEL,Asia,IN,2018-04-22T18:40:00Z,Departed,4343.86,5577.0,987.1289999999999,2864.4368303571423
325,D82859,London LGW,LGW,Europe,GB,2018-04-22T19:30:00Z,Departed,825.49,1465.0,259.305,752.4475446428571
326,ET715,Addis Abeba,ADD,Africa,ET,2018-04-22T19:50:00Z,Departed,5148.48,5871.0,1039.167,3015.4399553571425
327,SK2018,Lulea,LLA,Europe,SE,2018-04-22T20:15:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
328,DY4055,Malmo,MMX,Europe,SE,2018-04-22T19:50:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
329,FI313,Reykjavik,KEF,other,IS,2018-04-22T20:20:00Z,Departed,{'success': True, 'data': []},2135.0,377.895,1096.5703124999998
330,SK2720,Turku,TKU,Asia,TW,2018-04-22T20:35:00Z,Departed,{'success': True, 'data': []},8350.0,1477.9499999999998,4288.694196428571
331,SK1145,Ronneby,RNB,Europe,SE,2018-04-22T20:00:00Z,Departed,{'success': True, 'data': []},385.0,98.94500000000001,287.1171875
332,SK183,Angelholm,AGH,Europe,SE,2018-04-22T19:10:00Z,Departed,{'success': True, 'data': []},461.0,118.477,343.79486607142854
333,TK1794,Istanbul IST,IST,Europe,TR,2018-04-22T09:30:00Z,Departed,1587.14,2177.0,385.329,1118.1421874999999
334,QR172,Doha,DOH,Asia,QA,2018-04-22T20:40:00Z,Departed,{'success': True, 'data': []},4590.0,812.43,2357.497767857142
335,LO8120,Tallinn,TLL,Europe,EE,2018-04-22T20:25:00Z,Departed,990.67,379.0,97.403,282.6426339285714
336,SK4226,Vaasa,VAA,Europe,FI,2018-04-22T16:30:00Z,Departed,{'success': True, 'data': []},460.0,118.22,343.0491071428571
337,SK718,Helsinki,HEL,Europe,FI,2018-04-22T16:05:00Z,Departed,834.01,397.0,102.029,296.0662946428571
338,SK085,Visby,VBY,Europe,SE,2018-04-22T19:40:00Z,Departed,2034.49,189.0,48.573,140.94843749999998
339,D8217,Helsinki,HEL,Europe,FI,2018-04-22T19:50:00Z,Departed,834.01,397.0,102.029,296.0662946428571
340,SK022,Lulea,LLA,Europe,SE,2018-04-22T20:55:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
341,SK4228,Vaasa,VAA,Europe,FI,2018-04-22T21:00:00Z,Departed,{'success': True, 'data': []},460.0,118.22,343.0491071428571
342,SK187,Angelholm,AGH,Europe,SE,2018-04-22T20:20:00Z,Departed,{'success': True, 'data': []},461.0,118.477,343.79486607142854
343,SK125,Malmo,MMX,Europe,SE,2018-04-22T20:55:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
344,SK4240,Tampere,TMP,Europe,FI,2018-04-22T20:30:00Z,Departed,{'success': True, 'data': []},395.0,101.515,294.5747767857143
345,SK724,Helsinki,HEL,Europe,FI,2018-04-22T19:40:00Z,Departed,834.01,397.0,102.029,296.0662946428571
346,EZY2458,London LTN,LTN,other,FI,2018-04-22T21:30:00Z,Departed,1113.98,0.0,0.0,0.0
347,AY814,Helsinki,HEL,Europe,FI,2018-04-22T15:25:00Z,Departed,834.01,397.0,102.029,296.0662946428571
348,SK175,Goteborg,GOT,Europe,SE,2018-04-22T20:25:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
349,SK026,Umea,UME,Europe,SE,2018-04-22T20:20:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
350,SK728,Helsinki,HEL,Europe,FI,2018-04-22T20:30:00Z,Departed,834.01,397.0,102.029,296.0662946428571
351,SK058,Sundsvall,SDL,Europe,SE,2018-04-22T20:55:00Z,Departed,{'success': True, 'data': []},343.0,88.151,255.79531249999994
352,PC1280,Istanbul SAW,SAW,other,SE,2018-04-22T11:55:00Z,Departed,1587.14,0.0,0.0,0.0
353,SK1427,Copenhagen,CPH,Europe,DK,2018-04-22T18:50:00Z,Departed,952.91,523.0,92.571,268.62120535714286
354,ET714,Oslo,OSL,Europe,NO,2018-04-22T05:40:00Z,Departed,910.35,417.0,107.169,310.98147321428564
355,SK1740,Vilnius,VNO,Europe,LT,2018-04-22T18:40:00Z,Departed,771.94,676.0,119.65199999999999,347.2044642857142
356,SK1772,Tallinn,TLL,Europe,EE,2018-04-22T18:55:00Z,Departed,990.67,379.0,97.403,282.6426339285714
357,SK899,Bergen,BGO,Europe,NO,2018-04-22T19:35:00Z,Departed,1399.58,721.0,127.61699999999999,370.31718749999993
358,SK2197,Kalmar,KLR,Europe,SE,2018-04-22T19:45:00Z,Departed,931.22,313.0,80.441,233.42254464285713
359,D86093,Madrid,MAD,Europe,ES,2018-04-22T17:20:00Z,Departed,1690.26,2596.0,459.49199999999996,1333.3473214285711
