entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
89,AF1463,Paris CDG,CDG,Europe,FR,2018-04-25T04:05:00Z,Cancelled,1523.0,269.57099999999997,782.2372767857141,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
90,D82853,London LGW,LGW,Europe,GB,2018-04-25T12:10:00Z,Scheduled,1465.0,259.305,752.4475446428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
91,D83209,Copenhagen,CPH,Europe,DK,2018-04-25T13:30:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
92,D85903,Gran Canaria,LPA,other,DK,2018-04-25T17:00:00Z,Scheduled,0.0,0.0,0.0,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
93,D82859,London LGW,LGW,Europe,GB,2018-04-25T19:00:00Z,Scheduled,1465.0,259.305,752.4475446428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
94,DY813,Oslo,OSL,Europe,NO,2018-04-25T11:20:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
95,DY817,Oslo,OSL,Europe,NO,2018-04-25T14:30:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
96,DY7067,Oakland,OAK,America,US,2018-04-25T12:35:00Z,Scheduled,8626.0,1526.802,4430.452232142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
97,DY823,Oslo,OSL,Europe,NO,2018-04-25T17:30:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
98,D81001,Rome FCO,FCO,Europe,IT,2018-04-25T11:00:00Z,Scheduled,1993.0,352.76099999999997,1023.6368303571427,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
99,D85555,Barcelona,BCN,Europe,ES,2018-04-25T17:10:00Z,Scheduled,2281.0,403.73699999999997,1171.5582589285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
100,D86093,Madrid,MAD,Europe,ES,2018-04-25T17:20:00Z,Scheduled,2596.0,459.49199999999996,1333.3473214285711,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
101,D86651,Palma,PMI,Europe,ES,2018-04-25T09:10:00Z,Scheduled,2453.0,434.181,1259.9002232142855,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
102,D81003,Rome FCO,FCO,Europe,IT,2018-04-25T18:10:00Z,Scheduled,1993.0,352.76099999999997,1023.6368303571427,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
103,D8205,Helsinki,HEL,Europe,FI,2018-04-25T09:50:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
104,D85053,Malaga,AGP,Europe,ES,2018-04-25T17:20:00Z,Scheduled,2992.0,529.584,1536.7392857142854,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
105,DY4507,Berlin SXF,SXF,Europe,DE,2018-04-25T17:30:00Z,Scheduled,823.0,145.671,422.70602678571424,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
106,D82851,London LGW,LGW,Europe,GB,2018-04-25T08:35:00Z,Scheduled,1465.0,259.305,752.4475446428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
107,DY4253,Barcelona,BCN,Europe,ES,2018-04-25T13:50:00Z,Scheduled,2281.0,403.73699999999997,1171.5582589285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
108,DY4287,Helsinki,HEL,Europe,FI,2018-04-25T14:30:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
109,DY4487,Budapest,BUD,Europe,HU,2018-04-25T10:20:00Z,Scheduled,1319.0,233.463,677.4595982142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
110,DY4901,Krakow,KRK,Europe,PL,2018-04-25T08:30:00Z,Scheduled,1039.0,183.903,533.6470982142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
111,D82857,London LGW,LGW,Europe,GB,2018-04-25T15:40:00Z,Scheduled,1465.0,259.305,752.4475446428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
112,D83197,Copenhagen,CPH,Europe,DK,2018-04-25T10:00:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
113,DY4313,Paris ORY,ORY,Europe,FR,2018-04-25T16:05:00Z,Scheduled,1557.0,275.589,799.7002232142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
114,DY4171,Copenhagen,CPH,Europe,DK,2018-04-25T18:40:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
115,DY4115,Oslo,OSL,Europe,NO,2018-04-25T13:00:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
116,DY4601,Dubai,DXB,Asia,AE,2018-04-25T15:50:00Z,Scheduled,4760.0,842.52,2444.8124999999995,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
117,DY4531,Amsterdam,AMS,Europe,NL,2018-04-25T16:40:00Z,Scheduled,1127.0,199.47899999999998,578.8453124999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
118,SK849,Oslo,OSL,Europe,NO,2018-04-25T09:05:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
119,DY4121,Oslo,OSL,Europe,NO,2018-04-25T16:00:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
120,D83213,Copenhagen,CPH,Europe,DK,2018-04-25T16:50:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
121,DY4139,Bergen,BGO,Europe,NO,2018-04-25T17:15:00Z,Scheduled,721.0,127.61699999999999,370.31718749999993,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
122,D85353,Alicante,ALC,Europe,ES,2018-04-25T18:00:00Z,Scheduled,2682.0,474.714,1377.5183035714283,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
123,SK708,Helsinki,HEL,Europe,FI,2018-04-25T10:20:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
124,SK527,London LHR,LHR,Europe,GB,2018-04-25T13:25:00Z,Scheduled,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
125,SK716,Helsinki,HEL,Europe,FI,2018-04-25T13:25:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
126,SK6001,Malaga,AGP,Europe,ES,2018-04-25T09:05:00Z,Scheduled,2992.0,529.584,1536.7392857142854,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
127,SK2591,Brussels,BRU,Europe,BE,2018-04-25T16:25:00Z,Scheduled,1282.0,226.914,658.4558035714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
128,SK491,Oslo,OSL,Europe,NO,2018-04-25T13:40:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
129,SK722,Helsinki,HEL,Europe,FI,2018-04-25T16:30:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
130,SK1421,Copenhagen,CPH,Europe,DK,2018-04-25T08:55:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
131,SK712,Helsinki,HEL,Europe,FI,2018-04-25T12:30:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
132,SK728,Helsinki,HEL,Europe,FI,2018-04-25T19:50:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
133,SK1589,Brussels,BRU,Europe,BE,2018-04-25T13:10:00Z,Scheduled,1282.0,226.914,658.4558035714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
134,SK2565,Dublin,DUB,Europe,IE,2018-04-25T15:00:00Z,Scheduled,1630.0,288.51,837.1941964285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
135,SK1555,Amsterdam,AMS,Europe,NL,2018-04-25T14:15:00Z,Scheduled,1127.0,199.47899999999998,578.8453124999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
136,SK1523,London LHR,LHR,Europe,GB,2018-04-25T14:15:00Z,Scheduled,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
137,SK531,London LHR,LHR,Europe,GB,2018-04-25T09:15:00Z,Scheduled,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
138,SK2549,Manchester,MAN,Europe,GB,2018-04-25T14:20:00Z,Scheduled,1403.0,248.331,720.6033482142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
139,SK533,London LHR,LHR,Europe,GB,2018-04-25T16:20:00Z,Scheduled,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
140,SK718,Helsinki,HEL,Europe,FI,2018-04-25T15:35:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
141,SK579,Paris CDG,CDG,Europe,FR,2018-04-25T14:10:00Z,Scheduled,1523.0,269.57099999999997,782.2372767857141,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
142,SK1483,Oslo,OSL,Europe,NO,2018-04-25T17:50:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
143,SK489,Oslo,OSL,Europe,NO,2018-04-25T10:35:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
144,SK493,Oslo,OSL,Europe,NO,2018-04-25T16:50:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
145,SK1746,Riga,RIX,Europe,LV,2018-04-25T19:00:00Z,Scheduled,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
146,SK1605,Zurich,ZRH,Europe,CH,2018-04-25T14:15:00Z,Scheduled,1471.0,260.36699999999996,755.5292410714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
147,SK673,Frankfurt,FRA,Europe,DE,2018-04-25T15:00:00Z,Scheduled,1188.0,210.27599999999998,610.1758928571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
148,SK495,Oslo,OSL,Europe,NO,2018-04-25T11:30:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
149,SK724,Helsinki,HEL,Europe,FI,2018-04-25T18:40:00Z,Scheduled,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
150,SK2625,Dusseldorf,DUS,Europe,DE,2018-04-25T15:10:00Z,Scheduled,1149.0,203.373,590.1448660714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
151,SK2677,Berlin TXL,TXL,Europe,DE,2018-04-25T10:00:00Z,Scheduled,810.0,143.37,416.0290178571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
152,SK732,St Petersburg,LED,Europe,RU,2018-04-25T09:50:00Z,Scheduled,691.0,122.30699999999999,354.90870535714276,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
153,SK2720,Turku,TKU,Asia,TW,2018-04-25T20:30:00Z,Scheduled,8350.0,1477.9499999999998,4288.694196428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
154,SK4224,Vaasa,VAA,Europe,FI,2018-04-25T12:10:00Z,Scheduled,460.0,118.22,343.0491071428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
155,SK1764,Riga,RIX,Europe,LV,2018-04-25T14:00:00Z,Scheduled,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
156,SK2659,Munich,MUC,Europe,DE,2018-04-25T11:15:00Z,Scheduled,1316.0,232.932,675.9187499999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
157,SK4246,Tampere,TMP,Europe,FI,2018-04-25T16:00:00Z,Scheduled,395.0,101.515,294.5747767857143,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
158,SK4228,Vaasa,VAA,Europe,FI,2018-04-25T20:30:00Z,Scheduled,460.0,118.22,343.0491071428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
159,SK4240,Tampere,TMP,Europe,FI,2018-04-25T20:30:00Z,Scheduled,395.0,101.515,294.5747767857143,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
160,SK1487,Billund,BLL,Europe,DK,2018-04-25T18:35:00Z,Scheduled,668.0,118.23599999999999,343.09553571428563,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
161,SK1740,Vilnius,VNO,Europe,LT,2018-04-25T18:40:00Z,Scheduled,676.0,119.65199999999999,347.2044642857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
162,SK1772,Tallinn,TLL,Europe,EE,2018-04-25T18:45:00Z,Scheduled,379.0,97.403,282.6426339285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
163,D85551,Barcelona,BCN,Europe,ES,2018-04-25T10:35:00Z,Scheduled,2281.0,403.73699999999997,1171.5582589285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
164,SK411,Copenhagen,CPH,Europe,DK,2018-04-25T18:00:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
165,TOM3306,Gran Canaria,LPA,other,DK,2018-04-25T06:00:00Z,Scheduled,0.0,0.0,0.0,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
166,ET714,Oslo,OSL,Europe,NO,2018-04-25T05:40:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
167,SK843,Oslo,OSL,Europe,NO,2018-04-25T05:45:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
168,SK589,Brussels,BRU,Europe,BE,2018-04-25T05:10:00Z,Scheduled,1282.0,226.914,658.4558035714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
169,6F715,Malaga,AGP,Europe,ES,2018-04-25T03:30:00Z,Scheduled,2992.0,529.584,1536.7392857142854,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
170,DY803,Oslo,OSL,Europe,NO,2018-04-25T06:30:00Z,Scheduled,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
171,SK4232,Turku,TKU,Asia,TW,2018-04-25T04:55:00Z,Scheduled,8350.0,1477.9499999999998,4288.694196428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
172,LO8122,Tallinn,TLL,Europe,EE,2018-04-25T05:35:00Z,Scheduled,379.0,97.403,282.6426339285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
173,SK571,Paris CDG,CDG,Europe,FR,2018-04-25T08:40:00Z,Scheduled,1523.0,269.57099999999997,782.2372767857141,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
174,DY4343,Sarajevo,SJJ,Europe,BA,2018-04-25T06:55:00Z,Scheduled,1724.0,305.14799999999997,885.474107142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
175,D83195,Copenhagen,CPH,Europe,DK,2018-04-25T06:40:00Z,Scheduled,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
176,2N802,Mariehamn,MHQ,Europe,AX,2018-04-25T07:30:00Z,Scheduled,135.0,34.695,100.67745535714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
177,2N491,Kokkola/Jakobst,KOK,Europe,FI,2018-04-25T11:15:00Z,Scheduled,558.0,98.76599999999999,286.5977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
