entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
90,BT102,Riga,RIX,Europe,LV,2018-04-24T06:55:00Z,Departed,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
91,SK689,Milan LIN,LIN,Europe,IT,2018-04-24T07:25:00Z,Departed,1653.0,292.58099999999996,849.0073660714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
92,AY804,Helsinki,HEL,Europe,FI,2018-04-24T07:35:00Z,Departed,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
93,SK048,Sundsvall,SDL,Europe,SE,2018-04-24T06:25:00Z,Departed,343.0,88.151,255.79531249999994,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
94,2N662,Hemavan Tarnaby,HMV,Europe,SE,2018-04-24T07:05:00Z,Departed,725.0,128.325,372.3716517857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
95,SK1841,Rome FCO,FCO,Europe,IT,2018-04-24T07:25:00Z,Departed,1993.0,352.76099999999997,1023.6368303571427,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
96,DY4365,Venice,VCE,Europe,IT,2018-04-24T07:30:00Z,Departed,1594.0,282.138,818.7040178571427,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
97,2N802,Mariehamn,MHQ,Europe,AX,2018-04-24T07:30:00Z,Departed,135.0,34.695,100.67745535714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
98,LH2413,Munich,MUC,Europe,DE,2018-04-24T06:55:00Z,Departed,1316.0,232.932,675.9187499999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
99,SK847,Oslo,OSL,Europe,NO,2018-04-24T06:40:00Z,Departed,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
100,KL1106,Amsterdam,AMS,Europe,NL,2018-04-24T07:35:00Z,Departed,1127.0,199.47899999999998,578.8453124999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
101,2N592,Arvidsjaur,AJR,Europe,SE,2018-04-24T07:15:00Z,Departed,700.0,123.89999999999999,359.53124999999994,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
102,LG5788,Luxembourg,LUX,Europe,LU,2018-04-24T07:35:00Z,Departed,1306.0,231.16199999999998,670.7825892857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
103,OS312,Vienna,VIE,Europe,AT,2018-04-24T07:45:00Z,Departed,1243.0,220.011,638.4247767857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
104,QR170,Doha,DOH,Asia,QA,2018-04-24T07:05:00Z,Departed,4590.0,812.43,2357.497767857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
105,DY4321,Nice,NCE,Europe,FR,2018-04-24T07:40:00Z,Departed,1889.0,334.353,970.2207589285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
106,EW7215,Hamburg,HAM,Europe,DE,2018-04-24T06:45:00Z,Departed,812.0,143.724,417.05625,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
107,SK1633,Stuttgart,STR,Europe,DE,2018-04-24T07:55:00Z,Departed,1308.0,231.516,671.8098214285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
108,EW9217,Dusseldorf,DUS,Europe,DE,2018-04-24T07:30:00Z,Departed,1149.0,203.373,590.1448660714285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
109,SK535,Dublin,DUB,Europe,IE,2018-04-24T07:50:00Z,Departed,1630.0,288.51,837.1941964285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
110,SK939,Los Angeles,LAX,America,US,2018-04-24T07:55:00Z,Departed,8893.0,1574.061,4567.587723214285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
111,2N3102,Gallivare,GEV,Europe,SE,2018-04-24T06:40:00Z,Departed,878.0,155.406,450.95491071428563,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
112,LH801,Frankfurt,FRA,Europe,DE,2018-04-24T08:10:00Z,Departed,1188.0,210.27599999999998,610.1758928571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
113,DY4025,Malmo,MMX,Europe,SE,2018-04-24T05:30:00Z,Departed,513.0,90.801,263.48504464285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
114,SK1419,Copenhagen,CPH,Europe,DK,2018-04-24T07:55:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
115,SK403,Copenhagen,CPH,Europe,DK,2018-04-24T07:10:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
116,SK006,Lulea,LLA,Europe,SE,2018-04-24T07:25:00Z,Departed,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
117,DY4547,Riga,RIX,Europe,LV,2018-04-24T08:05:00Z,Departed,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
118,DY4501,Munich,MUC,Europe,DE,2018-04-24T08:30:00Z,Departed,1316.0,232.932,675.9187499999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
119,SK4242,Tampere,TMP,Europe,FI,2018-04-24T07:45:00Z,Departed,395.0,101.515,294.5747767857143,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
120,SK571,Paris CDG,CDG,Europe,FR,2018-04-24T08:40:00Z,Departed,1523.0,269.57099999999997,782.2372767857141,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
121,SK2659,Munich,MUC,Europe,DE,2018-04-24T08:45:00Z,Departed,1316.0,232.932,675.9187499999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
122,LX1249,Zurich,ZRH,Europe,CH,2018-04-24T07:50:00Z,Departed,1471.0,260.36699999999996,755.5292410714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
123,SK849,Oslo,OSL,Europe,NO,2018-04-24T09:05:00Z,Departed,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
124,SK072,Are Ostersund,OSD,other,NO,2018-04-24T09:10:00Z,Departed,0.0,0.0,0.0,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
125,SK157,Goteborg,GOT,Europe,SE,2018-04-24T09:25:00Z,Departed,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
126,D82851,London LGW,LGW,Europe,GB,2018-04-24T08:35:00Z,Departed,1465.0,259.305,752.4475446428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
127,SK2026,Umea,UME,Europe,SE,2018-04-24T09:10:00Z,Departed,514.0,90.978,263.9986607142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
128,SK008,Lulea,LLA,Europe,SE,2018-04-24T09:30:00Z,Departed,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
129,BA777,London LHR,LHR,Europe,GB,2018-04-24T09:25:00Z,Departed,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
130,KL1108,Amsterdam,AMS,Europe,NL,2018-04-24T09:30:00Z,Departed,1127.0,199.47899999999998,578.8453124999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
131,D86651,Palma,PMI,Europe,ES,2018-04-24T09:10:00Z,Departed,2453.0,434.181,1259.9002232142855,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
132,SK1421,Copenhagen,CPH,Europe,DK,2018-04-24T08:55:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
133,SK1799,Krakow,KRK,Europe,PL,2018-04-24T09:45:00Z,Departed,1039.0,183.903,533.6470982142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
134,DY4369,Pisa,PSA,Europe,IT,2018-04-24T08:45:00Z,Departed,1814.0,321.078,931.6995535714284,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
135,SK079,Visby,VBY,Europe,SE,2018-04-24T09:50:00Z,Departed,189.0,48.573,140.94843749999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
136,LH2415,Munich,MUC,Europe,DE,2018-04-24T09:50:00Z,Departed,1316.0,232.932,675.9187499999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
137,D85351,Alicante,ALC,Europe,ES,2018-04-24T09:00:00Z,Departed,2682.0,474.714,1377.5183035714283,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
138,D83197,Copenhagen,CPH,Europe,DK,2018-04-24T10:00:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
139,SK1014,Skelleftea,SFT,Europe,SE,2018-04-24T09:30:00Z,Departed,622.0,110.094,319.46919642857137,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
140,SK1767,Prague,PRG,Europe,CZ,2018-04-24T09:35:00Z,Departed,1056.0,186.91199999999998,542.3785714285713,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
141,SK732,St Petersburg,LED,Europe,RU,2018-04-24T09:50:00Z,Departed,691.0,122.30699999999999,354.90870535714276,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
142,DY4487,Budapest,BUD,Europe,HU,2018-04-24T09:50:00Z,Departed,1319.0,233.463,677.4595982142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
143,SK044,Sundsvall,SDL,Europe,SE,2018-04-24T10:05:00Z,Departed,343.0,88.151,255.79531249999994,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
144,DY4039,Lulea,LLA,Europe,SE,2018-04-24T10:10:00Z,Departed,727.0,128.679,373.3988839285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
145,SK1042,Kiruna,KRN,Europe,SE,2018-04-24T09:40:00Z,Departed,955.0,169.035,490.5033482142857,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
146,SK489,Oslo,OSL,Europe,NO,2018-04-24T10:35:00Z,Departed,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
147,SK903,New York EWR,EWR,other,US,2018-04-24T10:25:00Z,Departed,6339.0,1122.003,3255.812276785714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
148,JU411,Belgrade,BEG,Europe,RS,2018-04-24T08:00:00Z,Departed,1624.0,287.448,834.1125,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
149,SK708,Helsinki,HEL,Europe,FI,2018-04-24T10:25:00Z,Departed,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
150,SU2211,Moscow,SVO,Europe,RU,2018-04-24T10:45:00Z,Departed,1229.0,217.533,631.2341517857142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
151,BT106,Riga,RIX,Europe,LV,2018-04-24T10:50:00Z,Departed,443.0,113.851,330.37120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
152,D85551,Barcelona,BCN,Europe,ES,2018-04-24T10:35:00Z,Departed,2281.0,403.73699999999997,1171.5582589285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
153,SK899,Bergen,BGO,Europe,NO,2018-04-24T10:40:00Z,Departed,721.0,127.61699999999999,370.31718749999993,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
154,SK159,Goteborg,GOT,Europe,SE,2018-04-24T10:55:00Z,Departed,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
155,D8205,Helsinki,HEL,Europe,FI,2018-04-24T09:50:00Z,Departed,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
156,DY4901,Krakow,KRK,Europe,PL,2018-04-24T10:20:00Z,Departed,1039.0,183.903,533.6470982142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
157,A3761,Athens,ATH,Europe,GR,2018-04-24T10:45:00Z,Departed,2411.0,426.74699999999996,1238.3283482142856,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
158,D81001,Rome FCO,FCO,Europe,IT,2018-04-24T11:00:00Z,Departed,1993.0,352.76099999999997,1023.6368303571427,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
159,LH803,Frankfurt,FRA,Europe,DE,2018-04-24T11:15:00Z,Departed,1188.0,210.27599999999998,610.1758928571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
160,BA775,London LHR,LHR,Europe,GB,2018-04-24T11:30:00Z,Departed,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
161,SK2677,Berlin TXL,TXL,Europe,DE,2018-04-24T11:25:00Z,Departed,810.0,143.37,416.0290178571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
162,D8207,Helsinki,HEL,Europe,FI,2018-04-24T11:25:00Z,Departed,397.0,102.029,296.0662946428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
163,D83209,Copenhagen,CPH,Europe,DK,2018-04-24T13:30:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
164,LO454,Warsaw,WAW,Europe,PL,2018-04-24T08:30:00Z,Departed,812.0,143.724,417.05625,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
165,SQ361,Singapore,SIN,Asia,SG,2018-04-24T08:25:00Z,Departed,9651.0,1708.2269999999999,4956.908705357142,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
166,SK531,London LHR,LHR,Europe,GB,2018-04-24T09:15:00Z,Departed,1454.0,257.358,746.7977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
167,KL1110,Amsterdam,AMS,Europe,NL,2018-04-24T11:40:00Z,Departed,1127.0,199.47899999999998,578.8453124999999,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
168,2N491,Kokkola/Jakobst,KOK,Europe,FI,2018-04-24T11:15:00Z,Departed,558.0,98.76599999999999,286.5977678571428,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
169,DY7087,Los Angeles,LAX,America,US,2018-04-24T12:00:00Z,Departed,8893.0,1574.061,4567.587723214285,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
170,D82853,London LGW,LGW,Europe,GB,2018-04-24T12:10:00Z,Departed,1465.0,259.305,752.4475446428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
171,SK4224,Vaasa,VAA,Europe,FI,2018-04-24T12:10:00Z,Departed,460.0,118.22,343.0491071428571,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
172,SK4244,Tampere,TMP,Europe,FI,2018-04-24T12:15:00Z,Departed,395.0,101.515,294.5747767857143,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
173,DY813,Oslo,OSL,Europe,NO,2018-04-24T11:20:00Z,Departed,417.0,107.169,310.98147321428564,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
174,SK094,Ornskoldsvik,OER,Europe,SE,2018-04-24T12:15:00Z,Departed,442.0,113.59400000000001,329.6254464285714,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
175,DY4161,Copenhagen,CPH,Europe,DK,2018-04-24T12:15:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
176,PC1280,Istanbul SAW,SAW,other,DK,2018-04-24T11:55:00Z,Departed,0.0,0.0,0.0,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
177,SK2903,Lisbon,LIS,Europe,PT,2018-04-24T11:35:00Z,Departed,2993.0,529.761,1537.2529017857141,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
178,FI307,Reykjavik,KEF,other,IS,2018-04-24T12:20:00Z,Departed,2135.0,377.895,1096.5703124999998,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
179,SK1423,Copenhagen,CPH,Europe,DK,2018-04-24T11:30:00Z,Departed,523.0,92.571,268.62120535714286,http://api.travelpayouts.com/v2/prices/latest?currency=usd&period_type=year&page=1&limit=30&show_to_affiliates=true&sorting=price&trip_class=0&token=fc796b73d53c1b96aae3d2a7af9cdb76
